solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_0.2,-1.0,3,4370,8432,38404,6,0.0008946411076231946,0.030306576945321396,-32.99613815853182,-0.06147652812913099,0.05133601511022427,-0.9789669754402481
