solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex_refinement,10,-1,1,1409,2614,1409,6,0.0009562972726000977,0.05632416631061944,-17.754368426603033,-0.06330807212226364,0.18791272294844977,-0.8466413880220603
