solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_0.5,-5.0,1,4828,9312,4828,23,0.0006610653782604046,0.4610353206217609,-10.845156057147435,-0.23820857683919003,0.3278269042111553,-4.783595723404989
