solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_1.0,-5.0,3,5156,9910,45196,20,0.0007628371905106396,0.4800669062987805,-10.415214909415432,-0.24939567351796493,0.12889587915112866,-4.980080825647486
