solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_1.5,-5.0,3,5035,9610,43933,19,0.0008617347201934512,0.49646852533160984,-10.07113189433371,-0.2539872745072713,0.13243192980319848,-4.945383160720338
