solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_1.5,-1.0,2,5035,9610,19679,7,0.0003671488852562203,0.06495250046554706,-15.395866099572762,-0.06334550782954033,0.0577836465957108,-0.9673210133769659
