solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_1.5,-1.0,3,5035,9610,43933,7,0.000571839759224069,0.06519011293181724,-15.33974946547349,-0.06443428179382413,0.03889770294118478,-0.9850833349977485
