solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_0.5,-1.0,2,4828,9312,18967,6,0.0006590678206269279,0.04253757260133727,-23.508628698022196,-0.06211508633829164,0.0686741707780573,-0.9703556675874536
