iteration,vortex_area,omega_value,error,psi_min,residual_norm
1,0.023692423449557277,-42.20758598752321,0.010426903175537808,-0.06381179787876948,0.08354984535204468
2,0.030240102096320217,-33.06867142229938,0.004000002151452923,-0.06680220453727355,0.07694439442128942
3,0.03489772242502267,-28.655165165821003,0.002728446731072168,-0.06614395957009471,0.07315119794583871
4,0.03848428869153192,-25.98462993600918,0.001355440667839801,-0.06309650981182276,0.07018414645023577
5,0.039922340473258544,-25.048631621932007,0.0010018274637591544,-0.06304708388200388,0.06987870493537293
6,0.041275494144712634,-24.227450711891706,0.0006590678206266045,-0.062115086338316895,0.06931773528583815
7,0.04253757260130747,-23.508628698038663,0.0002525106982548759,-0.06023814548698934,0.06823373635671526
8,0.04274148038404558,-23.396475531841364,0.00018429374488767816,-0.06002696824458472,0.0683148857446585
9,0.04274662239586901,-23.39366115851621,6.977369643562332e-05,-0.06007549944035244,0.0684345633973467
10,0.04294809899567756,-23.28391764442574,8.687551791748826e-05,-0.059636456413575394,0.06821823187750538
11,0.04271878153872143,-23.40890737001882,9.255341312096759e-05,-0.06004626095826316,0.06855880915955277
12,0.0428984335040688,-23.310874507927025,9.534370346500993e-05,-0.05962617004229587,0.06832310891670469
13,0.042817344696787996,-23.355021360654725,4.5592470059754745e-05,-0.05968163522043064,0.06837794773419745
14,0.042817344696787996,-23.355021360654725,7.42487646263584e-05,-0.059565837413137895,0.06837553789464798
15,0.042828323501851485,-23.349034429441758,1.1067173810317942e-05,-0.05954680357121489,0.06841940635170962
16,0.042908689419697325,-23.305302807522896,4.643923499093245e-05,-0.0593554086472394,0.06829126008426854
17,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
18,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
19,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
20,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
21,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
22,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
23,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
24,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
25,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
26,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
27,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
28,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
29,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
30,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
31,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
32,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
33,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
34,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
35,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
36,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
37,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
38,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
39,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
40,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
41,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
42,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
43,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
