iteration,vortex_area,omega_value,error,psi_min
1,0.04700586474907587,-106.36970570993057,0.06883840466103039,-0.33424374779964355
2,0.13091767268914323,-38.19194076167412,0.10072248240094679,-0.4229795859562457
3,0.22297930979133815,-22.423605152778304,0.07297248195298493,-0.3960898487369274
4,0.30060323369140823,-16.633220935782997,0.061607797738314596,-0.3814107862855152
5,0.38441404552507036,-13.00680882554775,0.03028489763756239,-0.3271342293852301
6,0.4090946198639215,-12.2221113581576,0.020656752006277215,-0.31578878748211536
7,0.44331454479542415,-11.278673480716371,0.013148932046335972,-0.29012701262234547
8,0.4526176574728848,-11.046851393108847,0.01381495172465547,-0.2846066407980485
9,0.46115933168306095,-10.842239669642701,0.00830431217980377,-0.2781149284096722
10,0.469157578770045,-10.657400042663966,0.00450486786224488,-0.27207864584112323
11,0.469157578770045,-10.657400042663966,0.0026108640746974965,-0.2699283224814165
12,0.4659975339562317,-10.729670514671906,0.0034869140244262412,-0.2679440116162092
13,0.4659975339562317,-10.729670514671906,0.001996316221002758,-0.26684619902123125
14,0.4599909171643578,-10.86977984439955,0.002316719281775348,-0.2702986890326961
15,0.46836256563073886,-10.675490243902292,0.005003329255004255,-0.26193858592339125
16,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
17,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
18,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
19,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
20,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
21,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
22,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
23,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
24,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
25,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
26,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
27,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
28,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
29,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
30,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
31,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
32,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
33,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
34,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
35,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
36,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
37,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
38,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
39,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
40,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
41,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
42,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
43,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
44,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
45,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
46,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
47,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
48,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
49,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
50,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
51,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
52,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
53,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
54,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
55,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
56,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
