solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_1.0,-2.5,3,5156,9910,45196,11,0.000993534536534078,0.1923416436145995,-12.997705296775576,-0.14445602727349496,0.07576020439184815,-2.4708329921694907
