solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_0.2,-1.0,2,4370,8432,17171,7,0.0006097361256381465,0.03132698010154367,-31.921366079928145,-0.06024904675128618,0.0763550933528545,-0.9693621077856468
