iteration,vortex_area,omega_value,error,psi_min,residual_norm
1,0.07011584184791207,-71.31056075523524,0.054691521771284154,-0.2721724243619533,0.33216543378255825
2,0.15480108279345595,-32.29951567374547,0.08964083575372568,-0.3622737124126098,0.24526975047674118
3,0.2473908382656485,-20.21093438646663,0.07998105117580828,-0.3781163634871892,0.2183867620412214
4,0.3322116367506479,-15.050646777171476,0.0522517665124194,-0.35582553519611604,0.20388607407863438
5,0.3940897230936156,-12.687466094649352,0.03038518251617856,-0.3308638664245108,0.19812215730529298
6,0.43340852826036425,-11.536459654057195,0.017922903907922446,-0.31083447251253554,0.1953794392664495
7,0.45658385693206516,-10.950890891317577,0.012606752070857931,-0.29735380528799005,0.19492752028413446
8,0.47079225670627306,-10.620395575281298,0.00909928987681757,-0.2869138131565663,0.1948692228943947
9,0.47920057579381153,-10.434044224002308,0.007225403474767942,-0.279154593185576,0.19514846756253557
10,0.4828256501260909,-10.355705001783232,0.006196627261307467,-0.27507879056460366,0.19657992890870093
11,0.4870729666585345,-10.26540239812833,0.004674809381166309,-0.2701260585946843,0.19678765089857544
12,0.4893185067209743,-10.218293261593653,0.004069990128659347,-0.2665420138046503,0.19727613766378688
13,0.4907476592402297,-10.188535606549701,0.0028203585930938538,-0.26486388269043154,0.19829635621366587
14,0.4932941515549868,-10.135940157082233,0.002618808555076437,-0.26137112658156436,0.19791160668902735
15,0.4931942623310439,-10.137993042270795,0.0021347091991186385,-0.260242734379627,0.19891101285395335
16,0.49523383242710817,-10.09624075054673,0.0019634591796918806,-0.2581935947976486,0.19922453820519118
17,0.4975153916914793,-10.049940330490548,0.0025929470571246986,-0.2547389873203748,0.19871765539785094
18,0.49674133940309284,-10.065600753116762,0.0012754238831372252,-0.25382234842374995,0.1985159689932195
19,0.495759103610658,-10.085543489942093,0.0004464148248606024,-0.25383044207656574,0.19871496591870694
