solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_1.5,-5.0,2,5035,9610,19679,19,0.00044641482486069983,0.49542274419997234,-10.092390909654727,-0.2538304420765673,0.19885346906309545,-4.919558040788395
