iteration,vortex_area,omega_value,error,psi_min
1,0.0482993713186559,-103.5210161849192,0.0656808597900087,-0.33021870693686817
2,0.12516269592969162,-39.94800497752685,0.10445638393277937,-0.43732451933879635
3,0.22393083729576949,-22.32832271062321,0.08646920946685431,-0.416090666650322
4,0.31724738475034436,-15.760571214589257,0.05498796544032336,-0.3713393684038878
5,0.3854713005053276,-12.971134280153485,0.030500896719071406,-0.33379309416722774
6,0.4183102876327823,-11.952849709470446,0.018685130982898254,-0.314045527322349
7,0.44334260908921874,-11.277959522708079,0.013017371325806902,-0.295220115899141
8,0.4505399072282876,-11.097796043773124,0.01076614819488962,-0.29107496273937883
9,0.4644069160751751,-10.766420195151946,0.009969201709144108,-0.2795733895518399
10,0.4720434836398253,-10.592244514098745,0.00843801260797098,-0.27077497036860615
11,0.47135008321291494,-10.607826704766774,0.006339205325286827,-0.2682554451814371
12,0.4759760546374653,-10.50473012514953,0.004952998479111442,-0.26283989910247096
13,0.4763044144258065,-10.497488262895043,0.004353167630254333,-0.2625688872182137
14,0.4824049103736111,-10.364736951221369,0.004328181618147668,-0.2570415510082012
15,0.48072999003626965,-10.400848924825274,0.003923680311467879,-0.25683598077730035
16,0.48472579377214936,-10.315110242204904,0.002779371951433042,-0.25277656846064905
17,0.48031981283181463,-10.409730905168312,0.0014863905635800762,-0.2555495058627034
18,0.4813654457098264,-10.387118652912338,0.0006108853209440932,-0.2545756041949137
19,0.48031981283181463,-10.409730905168312,0.0006108853209440932,-0.2555495058627034
20,0.4813654457098264,-10.387118652912338,0.0006108853209440932,-0.2545756041949137
21,0.48031981283181463,-10.409730905168312,0.0006108853209440932,-0.2555495058627034
22,0.4813654457098264,-10.387118652912338,0.0006108853209440932,-0.2545756041949137
23,0.48031981283181463,-10.409730905168312,0.0006108853209440932,-0.2555495058627034
24,0.4813654457098264,-10.387118652912338,0.0006108853209440932,-0.2545756041949137
25,0.48031981283181463,-10.409730905168312,0.0006108853209440932,-0.2555495058627034
26,0.4813654457098264,-10.387118652912338,0.0006108853209440932,-0.2545756041949137
27,0.48031981283181463,-10.409730905168312,0.0006108853209440932,-0.2555495058627034
28,0.4813654457098264,-10.387118652912338,0.0006108853209440932,-0.2545756041949137
29,0.48031981283181463,-10.409730905168312,0.0006108853209440932,-0.2555495058627034
30,0.4813654457098264,-10.387118652912338,0.0006108853209440932,-0.2545756041949137
31,0.48031981283181463,-10.409730905168312,0.0006108853209440932,-0.2555495058627034
32,0.4813654457098264,-10.387118652912338,0.0006108853209440932,-0.2545756041949137
33,0.48031981283181463,-10.409730905168312,0.0006108853209440932,-0.2555495058627034
34,0.4813654457098264,-10.387118652912338,0.0006108853209440932,-0.2545756041949137
35,0.48031981283181463,-10.409730905168312,0.0006108853209440932,-0.2555495058627034
36,0.4813654457098264,-10.387118652912338,0.0006108853209440932,-0.2545756041949137
37,0.48031981283181463,-10.409730905168312,0.0006108853209440932,-0.2555495058627034
38,0.4813654457098264,-10.387118652912338,0.0006108853209440932,-0.2545756041949137
39,0.48031981283181463,-10.409730905168312,0.0006108853209440932,-0.2555495058627034
40,0.4813654457098264,-10.387118652912338,0.0006108853209440932,-0.2545756041949137
41,0.48031981283181463,-10.409730905168312,0.0006108853209440932,-0.2555495058627034
42,0.4813654457098264,-10.387118652912338,0.0006108853209440932,-0.2545756041949137
43,0.48031981283181463,-10.409730905168312,0.0006108853209440932,-0.2555495058627034
44,0.4813654457098264,-10.387118652912338,0.0006108853209440932,-0.2545756041949137
45,0.48031981283181463,-10.409730905168312,0.0006108853209440932,-0.2555495058627034
46,0.4813654457098264,-10.387118652912338,0.0006108853209440932,-0.2545756041949137
47,0.48031981283181463,-10.409730905168312,0.0006108853209440932,-0.2555495058627034
48,0.4813654457098264,-10.387118652912338,0.0006108853209440932,-0.2545756041949137
49,0.48031981283181463,-10.409730905168312,0.0006108853209440932,-0.2555495058627034
50,0.4813654457098264,-10.387118652912338,0.0006108853209440932,-0.2545756041949137
