solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_0.5,-5.0,2,4828,9312,18967,29,0.0009829987165412024,0.4652242542033103,-10.747505003930687,-0.2309647599972557,0.19406972473697418,-4.92287440547803
