solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_1.0,-1.0,3,5156,9910,45196,6,0.0009725889689897939,0.0550953996814682,-18.15033570464066,-0.06306072116314487,0.041709904832566605,-0.9846072361834858
