solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex_refinement,10,-1,3,1409,2614,12067,6,0.0009298828205914422,0.05584672997860725,-17.90615136075222,-0.06292089407128978,0.07938002890666859,-0.957965897700974
