iteration,A_top,A_bot,omega_top,omega_bot,error
1,0.23189015407106453,0.2797972751412174,-21.561933149036207,17.87008110595943,1.4037698771364393
2,0.0,0.0,0.0,0.0,0.5586170766781233
3,0.0,0.0,0.0,0.0,0.0
