iteration,vortex_area,omega_value,error,psi_min,residual_norm
1,0.008004033486502356,-624.6850426640239,0.07351165510441576,-0.64579458494114,1.032884912367507
2,0.053699957468973165,-93.10994339034453,0.12481782515013558,-0.5747915239336214,0.5410873431209037
3,0.15669367210995608,-31.909393229940825,0.11460832815680821,-0.4726379506285688,0.3958929718940163
4,0.2798477365526974,-17.866858819701275,0.0646238840920003,-0.3716942870033302,0.34003459542252357
5,0.37058336181250007,-13.492240923999697,0.030236507264112665,-0.3054639332004621,0.3103388004832084
6,0.4112244625791962,-12.158809737728257,0.016294548876340686,-0.27866310182313747,0.3021795382180972
7,0.43552750278593105,-11.480331248925932,0.014187161061469774,-0.257356550239983,0.2956791877243695
8,0.4429504679537301,-11.28794382608552,0.011817284905978836,-0.24585504097352834,0.2931503533006488
9,0.4424840296653009,-11.299842852593,0.009359977521301018,-0.24130450723136007,0.29383991973367524
10,0.44171309708658074,-11.31956474231495,0.009332669633983518,-0.23768352668052356,0.29381932454655635
11,0.43916542979422046,-11.38523130644151,0.0065887758355694555,-0.23783922555196194,0.29630134078266246
12,0.4396058236594275,-11.373825665861997,0.008320752651186916,-0.23555877954038554,0.29628451441410875
13,0.43724148828907927,-11.43532838012454,0.007420516298985295,-0.23583036528525986,0.29826150056456163
14,0.4340664544032728,-11.518973533381391,0.008541734964619225,-0.23626738099395153,0.3003613742489062
15,0.4332259393761575,-11.54132184974881,0.007629339645999556,-0.2356648906115781,0.30140978076992436
16,0.429327868864644,-11.646110962287358,0.006988068285790094,-0.23718174648242532,0.304480746891032
17,0.4261636420390995,-11.732582291807196,0.006092041745250107,-0.23861402142113491,0.30688265242871926
18,0.42348718578066635,-11.80673268963943,0.009491798433042289,-0.24508054960514863,0.3129978769340859
19,0.42832711625439646,-11.673321184340681,0.011011065836550893,-0.2473995137956021,0.31642347554078076
20,0.4334465992251531,-11.535446370875224,0.006097146919612781,-0.24387780548141544,0.3160514431283982
21,0.43066133247653327,-11.610050921561317,0.006136845565142324,-0.2463354448570225,0.31993259049483097
22,0.4286931979954983,-11.663352773916662,0.009826391814929163,-0.2525692786752136,0.32627773611900873
23,0.43716614517726826,-11.437299194274365,0.006702624499446165,-0.2504520921973059,0.32683538896507514
24,0.4438300373777747,-11.26557370821694,0.005356517368316055,-0.2458282543037631,0.3259726323430337
25,0.4446654028808143,-11.244409768799065,0.005255214228247419,-0.24359323163994218,0.3269729028764214
26,0.44579938750021597,-11.215807244682628,0.003839553309811989,-0.24141900832842758,0.3275936160027989
27,0.44764273144380606,-11.169621773759696,0.004173296344076074,-0.23832456040055613,0.3272507066144206
28,0.44504979212002116,-11.234697978808624,0.0029256695045190287,-0.2390223133940365,0.3294751106257787
29,0.4472868547545203,-11.178508706105609,0.003663409322014466,-0.23751767148806777,0.32957165806250643
30,0.4480162517060993,-11.160309432881963,0.004509006626758813,-0.23820755708846283,0.3311776327403772
31,0.44972080103865403,-11.118009192486172,0.0035703667419495298,-0.23739952222452776,0.3319039080052933
32,0.45061022948323987,-11.09606412116743,0.0033949115951218407,-0.23740241411129223,0.3331438678037442
33,0.45380752650203987,-11.017886896985004,0.0028872878439471796,-0.23450314781192688,0.33264081561679915
34,0.45387029180252253,-11.016363243654386,0.0024455691756277093,-0.23391431410203836,0.3334633208440034
35,0.4546982074257704,-10.996304622151499,0.003074651274053883,-0.23243274264762093,0.3339261768710417
36,0.4568456882339831,-10.944614623218563,0.0034146570083020424,-0.22933699778339298,0.3327054390231041
37,0.4530199834182727,-11.037040711256013,0.002976449560639982,-0.23188136448723148,0.33612356376342833
38,0.45874078301697097,-10.899401546809992,0.0034419348247544806,-0.22650997511436483,0.3324481015661635
39,0.45434634593259005,-11.004820540015599,0.001350337838890949,-0.22887178653474047,0.3348378750392756
40,0.4566832559912942,-10.948507383190146,0.0019156651296809624,-0.22643276404921062,0.33298794112207164
41,0.4535799343272547,-11.023415326817645,0.0018806176507943282,-0.22583525719897765,0.3337037492764814
42,0.4504499757461122,-11.100011697676631,0.0012507970711870449,-0.22789665703015766,0.3355765184064326
43,0.4525223211424545,-11.049178717586386,0.001970392008762664,-0.22533605787218214,0.3342885460581204
44,0.4485738422768778,-11.146436837736514,0.0018273681123226046,-0.22841143749978743,0.3371021838712533
45,0.45176887448322833,-11.067606208416693,0.0017036977996715283,-0.22552873029988688,0.33540183975958
46,0.45051471714794483,-11.098416565952155,0.0006484394100969245,-0.22628109752106784,0.33601352024981
