solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_0.2,-5.0,1,4370,8432,4370,46,0.0006484394100962291,0.4513884333325364,-11.076934256125513,-0.22628109752101713,0.3356883231142506,-4.768601748794221
