solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_0.2,-1.0,1,4370,8432,4370,6,0.0006639347262839983,0.030513561126847704,-32.772313786742465,-0.0606489077350425,0.12729973259994637,-0.9072098829457023
