iteration,vortex_area,omega_value,error,psi_min,residual_norm
1,0.0707929097059322,-14.125708409979417,0.02582743995052496,-0.03219838187946837,0.10457138729487134
2,0.04598465152784252,-21.746386387086694,0.0060490834101745525,-0.061524831396563194,0.10982394874008586
3,0.05216854373681163,-19.16863934414123,0.0032158513158902055,-0.06405578143073179,0.10292373411107045
4,0.05625949151844404,-17.77477849532574,0.0023437093145334664,-0.06525587789102273,0.10139660272087407
5,0.05955713185164329,-16.790600368248057,0.0020724945559348947,-0.06605657922664107,0.10066675282617067
6,0.06262780415237139,-15.967348904123046,0.0009041515843920799,-0.06483434664076841,0.09860945688746414
7,0.06401918779974018,-15.620316882621532,0.0008610690519918476,-0.06509494827310576,0.09842436441176419
8,0.06533587351943222,-15.30552736396154,0.00023570851464057698,-0.06360928494782198,0.09719807061158196
9,0.06536675886245488,-15.29829560777529,5.3553724557077944e-05,-0.06364115537664615,0.09723180401553723
10,0.06542947426467229,-15.283631898903026,2.5682093028314214e-05,-0.0635422167271155,0.09713860547213322
11,0.06542947426467229,-15.283631898903026,0.0,-0.0635422167271155,0.09713860547213322
