iteration,A_top,A_bot,omega_top,omega_bot,error
1,0.2328868496491941,0.25885332745005346,-21.469653643096127,19.315957995420266,1.4641519899549134
2,0.0,0.0,0.0,0.0,0.5495546815496638
3,0.0,0.0,0.0,0.0,0.0
