solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex_refinement,10,-1,2,1409,2614,5431,6,0.00042175161570518854,0.05462800322046443,-18.305629732872713,-0.06055818314504031,0.11674256230739716,-0.9341839952149215
