solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_0.5,-2.5,2,4828,9312,18967,16,0.0004617015825374143,0.169855337572727,-14.718407061712584,-0.13342874755693657,0.11807518843287285,-2.458911145177002
