solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_1.0,-1.0,1,5156,9910,5156,6,0.0009743750919214869,0.05483374991728518,-18.236943515781167,-0.06302507868217382,0.10461052186656189,-0.9271262048152711
