iteration,vortex_area,omega_value,error,psi_min
1,0.050100447028811806,-99.79950871744909,0.07112626894236415,-0.3156801453223968
2,0.13318501373377933,-37.54176134256661,0.10335606635432254,-0.4175947733822546
3,0.23313186025542235,-21.44709004818961,0.08319101266184832,-0.4022384581487835
4,0.33112723159594715,-15.099935985033005,0.04766144476997336,-0.3562000104577588
5,0.3905996278394773,-12.800831448960887,0.027000622575239053,-0.307361395421522
6,0.4090946198639215,-12.2221113581576,0.011874482973335855,-0.2885675476731084
7,0.43221924869769196,-11.568202978153712,0.011731144471510935,-0.2680720546974875
8,0.4217803123884779,-11.854512534465535,0.005311595317394502,-0.2755736045348176
9,0.42478277585281027,-11.770722082508659,0.016024321357140728,-0.28442447410655586
10,0.4394335819044779,-11.378283785982651,0.009184022763038893,-0.26836322668019613
11,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
12,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
13,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
14,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
15,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
16,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
17,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
18,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
19,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
20,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
21,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
22,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
23,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
24,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
25,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
26,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
27,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
28,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
29,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
30,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
31,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
32,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
33,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
34,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
35,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
36,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
37,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
38,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
39,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
