iteration,vortex_area,omega_value,error,psi_min,residual_norm
1,0.02355157833372422,-106.14999829629993,0.03309227567590788,-0.20829079518441826,0.3482391785769282
2,0.053974577228877,-46.318102491083,0.03166434846299723,-0.21489594769827017,0.25947645347775833
3,0.08532573505529444,-29.29948389404324,0.0262354058717807,-0.20183066026755533,0.23147317355805622
4,0.11403464842610114,-21.92316137686956,0.018468358371709785,-0.18574384877348118,0.21603563544977872
5,0.13616281738260533,-18.36037214899295,0.011621622436416809,-0.171535892024823,0.20657295712008142
6,0.15081955111952136,-16.57610025651649,0.0065001894005323815,-0.1605998403805518,0.20118873375761603
7,0.1590852318961164,-15.71484650210973,0.0043247333355238785,-0.1536092457033237,0.199153246452975
8,0.1632175009231295,-15.316984918041504,0.003194524819609401,-0.14851904293230248,0.1981641287098553
9,0.16569503361955068,-15.087959761909364,0.0025453816500009855,-0.1454896562638757,0.19836636688046808
10,0.16754036089555147,-14.921777574291832,0.0027580858302410985,-0.14154445425007406,0.19820416723028222
11,0.1685791933416034,-14.829825380253666,0.0018573812340492357,-0.1392885380192218,0.19858168920811783
12,0.16912623288868947,-14.781858244577448,0.0017487287603728733,-0.13709338838493657,0.19858060775340555
13,0.16918018662387058,-14.777144120062468,0.0013076060497974392,-0.13583599939180802,0.1991892151997652
14,0.1700196558849533,-14.704182213447531,0.0011389051480474258,-0.13391850551134826,0.1986686397282587
15,0.16914079670365484,-14.78058545733443,0.0010116674507693584,-0.13504708805475696,0.20005241971120327
16,0.16962862832513106,-14.738078263582919,0.00030201020644946485,-0.13434726485449627,0.19979635058933118
