iteration,vortex_area,omega_value,error,psi_min
1,0.050100447028811806,-49.89975435872454,0.027612182334784827,-0.14159165447124494
2,0.09061631250125594,-27.58885162056611,0.01786075832937964,-0.14248848092605795
3,0.10572805902388961,-23.645567913387275,0.029514089220470344,-0.18946582608162432
4,0.13832385559227006,-18.07352744250506,0.029303047312078046,-0.19154945855844926
5,0.18880245214601118,-13.241353444215937,0.01744137436483788,-0.13170079311675117
6,0.16783253785932975,-14.8958004918891,0.010653502885551069,-0.15635066707945666
7,0.1843649797556425,-13.560058983617724,0.008424526375056232,-0.1358809018382831
8,0.1763258940433531,-14.178291926796225,0.004581156802632298,-0.14575867331547637
9,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
10,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
11,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
12,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
13,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
14,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
15,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
16,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
17,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
18,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
19,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
20,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
21,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
22,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
23,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
24,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
25,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
26,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
27,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
28,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
29,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
30,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
31,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
32,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
33,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
34,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
35,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
36,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
37,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
38,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
39,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
40,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
41,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
42,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
43,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
44,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
45,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
46,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
47,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
48,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
49,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
50,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
51,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
52,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
53,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
54,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
55,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
56,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
57,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
58,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
59,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
60,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
61,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
62,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
63,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
64,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
65,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
66,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
67,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
68,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
69,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
70,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
71,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
72,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
73,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
74,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
75,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
76,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
77,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
78,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
79,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
80,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
81,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
82,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
83,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
84,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
85,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
86,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
87,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
88,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
89,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
90,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
91,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
92,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
93,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
94,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
95,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
96,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
97,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
98,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
99,0.18364976790621737,-13.612867734614566,0.004189839627549562,-0.1367246497816731
100,0.1763258940433531,-14.178291926796225,0.004189839627549562,-0.14575867331547637
