solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_1.5,-2.5,3,5035,9610,43933,10,0.000870508953042443,0.20498892662102536,-12.195780724399283,-0.1494656734866339,0.0751892981162699,-2.473552327985139
