iteration,vortex_area,omega_value,error,psi_min,residual_norm
1,0.04787514170902553,-104.43833316230976,0.06544506036129143,-0.330225315358286,0.5764221678693341
2,0.12543094295701818,-39.86257204263677,0.10366730198148584,-0.43180914380197466,0.42463879751161177
3,0.22420471956353216,-22.301047050810034,0.08437850873771324,-0.41064716040558774,0.3680241710754995
4,0.3142934830013637,-15.908697667709212,0.054599187707631815,-0.37141844356230846,0.3452809718693237
5,0.37886672485446177,-13.197252944081338,0.0326829495915613,-0.34012942480378533,0.3338862422512071
6,0.4216089862108448,-11.859329766513852,0.020802258576270653,-0.3163924573183246,0.3277820665792159
7,0.44759926162915153,-11.170706541832143,0.01473536423325407,-0.29849370416340537,0.32416468096612555
8,0.45983088921733417,-10.873562688470898,0.011346170932834104,-0.28865231451250906,0.32376988729370726
9,0.4676322615675762,-10.692162220029946,0.008683327777348843,-0.2793817008128897,0.32283543957882055
10,0.4722248756732793,-10.588175798386732,0.008146235076502278,-0.27146628440264386,0.3228094496376386
11,0.47264932107268914,-10.578667475185151,0.005236276675374633,-0.2680281068285405,0.32459837388247126
12,0.47590095538496685,-10.506387817514232,0.006564528214675766,-0.26136909540937003,0.3244927450508345
13,0.4755401562064354,-10.514359165557964,0.004248407833261094,-0.2604627769296962,0.3268752502883675
14,0.4795960127047674,-10.425441137013642,0.0038589416121587784,-0.25585323517783315,0.32585542470096707
15,0.4802054852242855,-10.412209260093505,0.0016272012250193731,-0.2541758468481676,0.32549358516961735
16,0.47884678085990534,-10.441753395566492,0.0018504929213301578,-0.2553878765418805,0.3274258861293454
17,0.481757067299203,-10.378674936790642,0.0019375324301420481,-0.25340138921626204,0.3273303761762054
18,0.48270424082284025,-10.35830965867788,0.002433431210482748,-0.2514422125106421,0.32760617174801804
19,0.4827071457996096,-10.35824732140115,0.0007204297687659313,-0.25123325202968794,0.3279768818531713
