solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_1.0,-5.0,1,5156,9910,5156,19,0.0007204297687659207,0.48312986439770605,-10.349184284505473,-0.2512332520296876,0.3278323211858345,-4.7915676037239425
