solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_0.5,-5.0,3,4828,9312,42418,26,0.0008010619908670361,0.4645994182445785,-10.761959235531922,-0.23338464985066126,0.12917549453204696,-4.968190024355061
