iteration,vortex_area,omega_value,error,psi_min,residual_norm
1,0.04781860441731278,-52.28090678227473,0.025750739886683985,-0.15102119089966884,0.17580817928910042
2,0.08468011563007993,-29.522869464669864,0.028326470665381877,-0.17549658332780874,0.14006385602347546
3,0.11679517536410797,-21.404993761140144,0.022972083740220625,-0.17878674521811772,0.12782612224144632
4,0.14325708454602032,-17.451143920194,0.015030306420128198,-0.17225596682453745,0.12098169356805832
5,0.16201980288216436,-15.430212576040653,0.009127858428443842,-0.16473427549180694,0.11763854983213033
6,0.17564205748196188,-14.233493024623362,0.004804291088614188,-0.15697087452282757,0.11518503407681316
7,0.18239080300051116,-13.706831478739602,0.003156292087220133,-0.15374414379325962,0.11464809469718427
8,0.18705389157653438,-13.3651322564284,0.0019501665908355555,-0.15011344811566557,0.1140427697185663
9,0.18878684512010394,-13.242448108127078,0.0014164682679462558,-0.1489762822432144,0.11423950337258053
10,0.19113660577091765,-13.07965049351309,0.0011060181655515658,-0.14646898694672633,0.11387127586920404
11,0.1926593053716859,-12.976274336590707,0.0011379229383853607,-0.14423839339940384,0.11358147019875486
12,0.1923416436145995,-12.997705296775576,0.0005799332289065141,-0.1438560385544123,0.11383238809188212
