solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_0.5,-2.5,3,4828,9312,42418,15,0.0008518962871636444,0.16953164507629673,-14.746509413477877,-0.1343415760419064,0.0786345473121586,-2.483870361024916
