iteration,vortex_area,omega_value,error,psi_min,residual_norm
1,0.07079290970593212,-70.62854204989716,0.05409985725051083,-0.27262554463648353,0.5228569364743573
2,0.1536581463084984,-32.539765187336926,0.08708589500609952,-0.359657406436257,0.40300310826083446
3,0.2428979855011667,-20.584773437637192,0.08001546598411637,-0.3790997167861273,0.3688941482980555
4,0.3276574184785478,-15.259840669004591,0.05390374242296277,-0.35818112116779427,0.34769900794140446
5,0.391173522948771,-12.782051204050463,0.030337047199838832,-0.3308213466941238,0.3362715808433645
6,0.4307757790717654,-11.606966414810945,0.019104158424797315,-0.31180244046846817,0.33252216369904347
7,0.4559393473478286,-10.966370919914448,0.012950528549278537,-0.2972853135294315,0.3315245653939037
8,0.47121612440476524,-10.6108423312465,0.00965076250334985,-0.28820511072426397,0.33171226894554867
9,0.4801455372284526,-10.413509264006773,0.00750923421675967,-0.28091585132277813,0.33214210779321873
10,0.4863767202929769,-10.280097281358715,0.005949471027196089,-0.27503714055677053,0.3329596389611179
11,0.49060464713769586,-10.191505582287466,0.0056352115039083085,-0.26975304077762136,0.3340070389593063
12,0.4930293135766799,-10.141384827055237,0.0033726948021121825,-0.2662812951894514,0.3341644573167802
13,0.4937616194518147,-10.126343974550135,0.0025429758274860765,-0.265517188293928,0.33606115527015595
14,0.4972941630627346,-10.054411194384441,0.003335709562973123,-0.2616046138331376,0.3362940999582128
15,0.4985366454337728,-10.029352999014826,0.0031881106868231583,-0.2579224971479011,0.3347837312686877
16,0.4964681343816787,-10.071139824970238,0.000992557871537302,-0.2589483448603801,0.3358450726246453
