solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_1.5,-5.0,1,5035,9610,5035,16,0.0009925578715372382,0.49609115666475523,-10.078792844474876,-0.2589483448603804,0.3359601156525705,-4.782954263873014
