solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_0.2,-2.5,2,4370,8432,17171,19,0.0009077245429889537,0.1539906437334677,-16.234752575793408,-0.1252800749000438,0.12518228296690687,-2.462103657069844
