solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_1.0,-2.5,1,5156,9910,5156,11,0.000934644576052704,0.1936226947355526,-12.911709566972343,-0.14578335284893704,0.19269615990425848,-2.3786707223274983
