iteration,vortex_area,omega_value,error,psi_min,residual_norm
1,0.008004033486502457,-312.342521332008,0.035482283388584064,-0.30696393254783205,0.5164424561837433
2,0.030796026910298216,-81.17930300820714,0.04052438657791836,-0.26456339507917925,0.32493290964796884
3,0.06515196004994056,-38.371830994550116,0.031540609402545675,-0.21900235123940903,0.2531785676803545
4,0.09573785461581762,-26.112972867755854,0.021127982417687742,-0.19355231915828996,0.22716622756175003
5,0.11942099925554084,-20.934341661724172,0.01117644072420967,-0.17056568821017154,0.2130217974891622
6,0.13213076500417945,-18.92065031123465,0.00824231214712894,-0.16252085767017896,0.20976963300845025
7,0.1415206886615195,-17.665261691732905,0.005734988924164102,-0.152108028305287,0.20564658047598053
8,0.14605946995884958,-17.116315708282,0.004875583872051978,-0.14629811029660494,0.20514008048669843
9,0.14800320148150126,-16.891526500610677,0.00414447629552406,-0.14257387794745027,0.20503738153216775
10,0.14932835247799184,-16.74162982792201,0.003778272998853902,-0.14025974170208938,0.20619552704790808
11,0.15009290589885085,-16.656350178767113,0.003248284586104227,-0.13858635525841434,0.2076305762595485
12,0.1517081305295609,-16.47901131780716,0.0032486945632366876,-0.1349208943205698,0.20755385314480282
13,0.15202715331901862,-16.44443078371612,0.0028549241440636274,-0.13395103043016907,0.20950143178188546
14,0.1543399239474536,-16.198012387586424,0.002528034648172369,-0.13024464980809183,0.20844778535822261
15,0.15364925041680266,-16.27082457752496,0.0022637980842426,-0.12803981445319484,0.20850466324365488
16,0.1534143855386542,-16.29573387933755,0.0023271183354399644,-0.1260497198161473,0.20829148619883675
17,0.15181644796640367,-16.467253933863866,0.001415721757199335,-0.12716103184407881,0.21068745567565014
18,0.15248887837229932,-16.394638262708494,0.0012658700780008238,-0.12589852207105146,0.21123090639087957
19,0.1535189749012846,-16.28463192649341,0.001427519727150316,-0.12361179898027666,0.21046537571709387
20,0.15365071612084286,-16.270669366967386,0.0010007185363249782,-0.1230547955804321,0.21078961049765912
21,0.15374974968507113,-16.26018907426388,0.0014631224172109514,-0.12117878400830669,0.21006668007956658
22,0.1516798790853514,-16.482080649558213,0.0010739715603417974,-0.12395408621735356,0.21259229181058303
23,0.15336239336293878,-16.301258380101316,0.0012125626487673885,-0.121262361416852,0.21025997579468836
24,0.15169895297637886,-16.48000827262978,0.0011709462912394947,-0.12389865754290201,0.21252560227862521
25,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
26,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
27,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
28,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
29,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
30,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
31,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
32,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
33,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
34,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
35,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
36,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
37,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
38,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
39,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
40,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
41,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
42,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
43,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
44,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
45,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
46,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
47,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
48,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
49,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
50,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
51,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
52,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
53,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
54,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
55,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
56,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
57,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
58,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
59,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
60,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
61,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
62,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
63,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
64,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
65,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
66,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
67,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
68,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
69,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
70,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
71,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
72,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
73,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
74,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
75,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
76,0.15169895297637886,-16.48000827262978,0.0011983574216985688,-0.12389865754290201,0.21252560227862521
77,0.15336239336293878,-16.301258380101316,0.0011983574216985688,-0.12123804879463855,0.21022045000331088
