solver,case,grid,gamma,degree,vertices,cells,dofs,iterations,error_final,vortex_area,omega_value,psi_min,final_residual,circulation
solve.py,one_vortex,d_0.5,-1.0,3,4828,9312,42418,5,0.000935305721942188,0.041232075969243914,-24.252962687251696,-0.06262128050034377,0.0461745634161136,-0.984765922610287
